                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                 0.9342,                 1.0121,                 0.1829,                0.51174,                0.92767,                0.91862,                  0.875,                0.91883,                0.57978,                0.82454,                0.70499,                0.75213,                 0.5911,                 1.4113,                 2.0334,                 0.0312,                0.68664,                 1.2289,               0.005842,               0.005842,               0.005842
                     86,                0.86777,                0.79357,                0.19909,                0.51038,                0.92385,                0.91815,                    0.9,                0.92321,                0.58333,                0.76503,                   0.75,                0.76719,                0.59751,                 1.3948,                 1.9677,                 0.0294,                0.67204,                  1.222,              0.0057925,              0.0057925,              0.0057925
                     87,                0.87974,                0.94578,                0.14952,                0.51238,                0.91707,                0.93838,                   0.85,                0.89422,                0.55016,                0.74245,                  0.725,                0.71704,                0.55412,                 1.4354,                 2.1313,                0.03275,                0.71996,                  1.232,               0.005743,               0.005743,               0.005743
                     88,                0.89378,                 1.0202,                0.19075,                0.51502,                0.93259,                0.93838,                   0.85,                0.89422,                0.55016,                0.74245,                  0.725,                0.71704,                0.55412,                 1.4354,                 2.1313,                0.03275,                0.71996,                  1.232,              0.0056935,              0.0056935,              0.0056935
                     89,                0.91674,                 0.9789,                0.22278,                0.51062,                0.91948,                0.88575,                   0.85,                 0.8803,                0.55835,                0.80215,                0.70966,                0.74587,                 0.6022,                 1.4613,                 2.0833,                0.03235,                0.71916,                 1.2474,               0.005644,               0.005644,               0.005644
                     90,                0.93143,                0.92735,                0.15737,                0.50835,                0.92446,                0.89443,                  0.875,                0.93811,                0.58834,                0.79982,                0.69924,                0.76208,                 0.6292,                 1.3918,                 1.9872,                0.03034,                 0.6728,                 1.2241,              0.0055945,              0.0055945,              0.0055945
                     91,                0.91451,                0.88602,                0.14568,                0.49849,                0.90817,                0.91662,                    0.9,                0.93087,                0.59026,                0.78886,                  0.775,                0.79543,                0.63783,                 1.3949,                 1.8752,                0.03338,                  0.655,                 1.2341,               0.005545,               0.005545,               0.005545
                     92,                0.87788,                0.83245,                 0.1629,                0.48949,                0.93245,                0.91662,                    0.9,                0.93087,                0.59026,                0.78886,                  0.775,                0.79543,                0.63783,                 1.3949,                 1.8752,                0.03338,                  0.655,                 1.2341,              0.0054955,              0.0054955,              0.0054955
                     93,                0.90332,                0.87621,                0.14576,                0.49173,                0.90511,                0.91175,                   0.85,                 0.9198,                0.55275,                 0.7963,                   0.75,                0.77124,                0.57967,                 1.3791,                  1.944,                0.03263,                 0.6196,                 1.2259,               0.005446,               0.005446,               0.005446
                     94,                 0.9044,                0.78034,                0.23037,                0.50074,                0.94496,                 0.9347,                  0.875,                0.94426,                0.56622,                0.80644,                   0.75,                 0.8075,                0.63405,                 1.3603,                 1.9541,                0.03287,                0.62072,                 1.2072,              0.0053965,              0.0053965,              0.0053965
                     95,                0.86172,                0.80537,                0.16036,                0.47841,                0.89966,                0.95403,                  0.925,                0.95632,                0.59782,                0.83972,                    0.8,                0.84625,                0.65865,                 1.3681,                 1.8272,                0.03379,                0.60681,                 1.2303,               0.005347,               0.005347,               0.005347
                     96,                0.89307,                0.86044,                0.20493,                 0.4988,                0.92303,                0.95403,                  0.925,                0.95632,                0.59782,                0.83972,                    0.8,                0.84625,                0.65865,                 1.3681,                 1.8272,                0.03379,                0.60681,                 1.2303,              0.0052975,              0.0052975,              0.0052975
                     97,                0.90479,                0.84941,                0.17667,                0.50477,                0.92264,                0.96348,                  0.875,                 0.9475,                0.59759,                0.82819,                   0.75,                0.80471,                0.63479,                 1.3854,                 1.8365,                0.03358,                0.58784,                 1.2334,               0.005248,               0.005248,               0.005248
                     98,                0.88817,                0.67105,                0.20112,                0.49716,                0.92647,                0.89928,                0.89298,                0.92056,                0.58103,                0.81967,                   0.75,                 0.7924,                0.63921,                 1.4017,                 1.7952,                0.03298,                0.61164,                 1.2357,              0.0051985,              0.0051985,              0.0051985
                     99,                0.86299,                0.77939,                0.14126,                0.46266,                0.90576,                0.92065,                0.87031,                0.90476,                0.57584,                0.77933,                  0.825,                 0.8322,                0.66186,                 1.3884,                 1.8275,                0.03006,                0.62788,                 1.2207,               0.005149,               0.005149,               0.005149
                    100,                0.82626,                0.66344,                0.20364,                0.47619,                0.92026,                0.92065,                0.87031,                0.90476,                0.57584,                0.77933,                  0.825,                 0.8322,                0.66186,                 1.3884,                 1.8275,                0.03006,                0.62788,                 1.2207,              0.0050995,              0.0050995,              0.0050995
                    101,                0.78823,                0.71943,                0.19133,                0.47428,                 0.8904,                0.92096,                0.87397,                0.90782,                0.57853,                 0.8187,                0.79039,                0.80017,                0.65788,                 1.3598,                 1.7656,                 0.0307,                0.60564,                 1.2161,                0.00505,                0.00505,                0.00505
                    102,                0.78855,                0.61274,                0.19966,                0.45144,                0.89046,                0.94726,                   0.95,                  0.959,                0.60795,                0.84707,                   0.85,                0.87142,                  0.683,                 1.3491,                 1.7223,                0.02974,                0.59845,                 1.2155,              0.0050005,              0.0050005,              0.0050005
                    103,                0.81051,                0.67722,                0.14723,                0.46842,                0.91311,                0.92525,                   0.95,                0.95372,                0.59008,                0.80231,                  0.825,                0.82639,                0.66968,                 1.3802,                 1.8044,                0.02605,                0.61516,                 1.2536,               0.004951,               0.004951,               0.004951
                    104,                0.75967,                0.69944,                0.21858,                0.45177,                0.89839,                0.92525,                   0.95,                0.95372,                0.59008,                0.80231,                  0.825,                0.82639,                0.66968,                 1.3802,                 1.8044,                0.02605,                0.61516,                 1.2536,              0.0049015,              0.0049015,              0.0049015
                    105,                0.82561,                0.74324,                0.16412,                0.47081,                0.90647,                0.94333,                    0.9,                 0.9384,                0.58346,                0.81166,                  0.775,                0.82105,                0.65217,                 1.3978,                 1.8754,                  0.026,                0.62424,                 1.2479,               0.004852,               0.004852,               0.004852
                    106,                0.79036,                0.68184,                0.20168,                0.46877,                0.89939,                 0.9471,                0.89527,                 0.9302,                0.57399,                0.84137,                0.79567,                0.82187,                0.67202,                 1.4048,                 1.8057,                0.02587,                0.63263,                 1.2662,              0.0048025,              0.0048025,              0.0048025
                    107,                0.82882,                0.78888,                0.16982,                0.47139,                0.88487,                0.94152,                    0.9,                0.94082,                0.56729,                0.79012,                   0.85,                0.87774,                 0.6806,                 1.4077,                 1.7573,                0.02379,                0.64583,                 1.2611,               0.004753,               0.004753,               0.004753
                    108,                0.79179,                0.67719,                0.18809,                0.46548,                0.92516,                0.94152,                    0.9,                0.94082,                0.56729,                0.79012,                   0.85,                0.87774,                 0.6806,                 1.4077,                 1.7573,                0.02379,                0.64583,                 1.2611,              0.0047035,              0.0047035,              0.0047035
                    109,                0.81534,                0.67868,                 0.1776,                0.46224,                0.89869,                0.87393,                    0.9,                0.92922,                0.57952,                0.84663,                  0.725,                0.78934,                 0.6425,                 1.3926,                  1.776,                  0.023,                0.66085,                 1.2776,               0.004654,               0.004654,               0.004654
                    110,                0.80351,                0.58735,                0.16625,                0.46353,                0.89121,                0.89641,                0.86551,                0.91343,                0.57595,                0.81321,                  0.775,                0.81592,                0.65637,                 1.3701,                 1.8002,                 0.0232,                 0.6475,                 1.2617,              0.0046045,              0.0046045,              0.0046045
                    111,                0.80566,                0.66427,                0.16778,                0.46346,                 0.8945,                0.95693,                  0.875,                0.93536,                0.58734,                0.79792,                  0.725,                0.75515,                0.62545,                 1.3401,                   1.76,                0.02319,                0.63695,                 1.2406,               0.004555,               0.004555,               0.004555
                    112,                0.74891,                0.74779,                0.17513,                0.45557,                0.89545,                0.95693,                  0.875,                0.93536,                0.58734,                0.79792,                  0.725,                0.75515,                0.62545,                 1.3401,                   1.76,                0.02319,                0.63695,                 1.2406,              0.0045055,              0.0045055,              0.0045055
                    113,                0.77419,                0.66681,                0.17439,                0.45543,                0.89962,                0.96327,                    0.9,                0.93911,                0.57833,                0.78971,                  0.725,                0.76348,                0.64142,                  1.352,                 1.7304,                0.02381,                0.64329,                 1.2484,               0.004456,               0.004456,               0.004456
                    114,                0.76348,                0.62214,                0.15686,                0.45122,                0.87773,                0.95674,                    0.9,                0.94184,                0.56673,                0.78782,                    0.7,                0.76774,                0.64502,                 1.3911,                 1.7797,                0.02296,                0.64391,                 1.2804,              0.0044065,              0.0044065,              0.0044065
                    115,                0.78005,                0.66594,                0.11513,                0.45863,                0.86836,                0.94572,                0.87119,                0.91557,                0.57074,                0.79268,                  0.725,                 0.7633,                 0.6253,                 1.3574,                 1.7825,                0.02305,                0.63865,                 1.2568,               0.004357,               0.004357,               0.004357
                    116,                0.74885,                0.58449,                0.17177,                0.45059,                0.88319,                0.94572,                0.87119,                0.91557,                0.57074,                0.79268,                  0.725,                 0.7633,                 0.6253,                 1.3574,                 1.7825,                0.02305,                0.63865,                 1.2568,              0.0043075,              0.0043075,              0.0043075
                    117,                0.82619,                0.49365,                0.20095,                0.47065,                0.91606,                0.91766,                0.83604,                0.91645,                0.58686,                0.78604,                    0.7,                0.77071,                0.62844,                 1.3706,                 1.8495,                0.02252,                0.64392,                  1.264,               0.004258,               0.004258,               0.004258
                    118,                0.78242,                 0.5844,                0.14091,                0.46488,                0.91302,                0.89097,                0.81733,                0.88775,                0.56674,                0.78263,                    0.7,                0.76944,                0.63256,                 1.4152,                 1.8452,                0.02338,                0.64651,                 1.2887,              0.0042085,              0.0042085,              0.0042085
                    119,                0.77985,                  0.595,                0.13156,                  0.458,                0.89374,                0.86639,                   0.85,                0.88695,                0.59323,                0.87701,                    0.7,                0.81359,                0.65225,                  1.344,                 1.7824,                0.02156,                0.63614,                 1.2543,               0.004159,               0.004159,               0.004159
                    120,                0.68675,                0.54278,                0.08901,                0.40832,                0.84772,                0.86639,                   0.85,                0.88695,                0.59323,                0.87701,                    0.7,                0.81359,                0.65225,                  1.344,                 1.7824,                0.02156,                0.63614,                 1.2543,              0.0041095,              0.0041095,              0.0041095
                    121,                0.72354,                0.60435,                0.13926,                0.43972,                0.88939,                 0.8931,                  0.875,                0.92022,                0.58226,                0.86883,                   0.75,                 0.8428,                0.65355,                 1.3754,                   1.81,                0.02076,                0.65192,                 1.2685,                0.00406,                0.00406,                0.00406
                    122,                0.75723,                0.70465,                0.21568,                0.47019,                0.90017,                0.91626,                  0.875,                0.92864,                0.58738,                0.82894,                0.72691,                0.82014,                0.65337,                 1.3613,                 1.7948,                0.02143,                0.64024,                 1.2439,              0.0040105,              0.0040105,              0.0040105
                    123,                0.76094,                0.49201,                0.12888,                0.43234,                0.87721,                0.97363,                0.92325,                0.95485,                0.57643,                0.83691,                  0.775,                0.83764,                0.66651,                 1.3595,                  1.727,                0.02207,                0.64089,                 1.2505,               0.003961,               0.003961,               0.003961
                    124,                0.73998,                0.53357,                0.19651,                0.43446,                0.89342,                0.97363,                0.92325,                0.95485,                0.57643,                0.83691,                  0.775,                0.83764,                0.66651,                 1.3595,                  1.727,                0.02207,                0.64089,                 1.2505,              0.0039115,              0.0039115,              0.0039115
                    125,                0.76062,                0.61875,                0.18204,                0.45047,                0.89066,                0.94384,                  0.925,                0.95286,                0.58074,                0.81521,                    0.8,                0.84531,                0.66219,                 1.3639,                 1.6868,                0.02425,                0.64345,                 1.2518,               0.003862,               0.003862,               0.003862
                    126,                 0.7555,                0.65631,                0.18082,                0.43861,                0.89102,                0.99395,                  0.925,                0.98021,                 0.5887,                0.83711,                  0.775,                0.83537,                0.67476,                 1.3273,                  1.695,                0.02399,                0.62348,                  1.233,              0.0038125,              0.0038125,              0.0038125
                    127,                0.68339,                0.54895,                0.14481,                0.40978,                0.85546,                0.99352,                  0.925,                0.96473,                 0.5809,                0.81855,                   0.75,                0.77598,                0.66856,                 1.3698,                 1.7229,                0.02198,                0.62174,                 1.2519,               0.003763,               0.003763,               0.003763
                    128,                 0.7537,                0.78447,                0.16498,                 0.4414,                0.87818,                0.99352,                  0.925,                0.96473,                 0.5809,                0.81855,                   0.75,                0.77598,                0.66856,                 1.3698,                 1.7229,                0.02198,                0.62174,                 1.2519,              0.0037135,              0.0037135,              0.0037135
                    129,                0.74564,                0.51724,                0.13218,                0.42226,                 0.8733,                 0.9435,                  0.925,                0.94363,                0.58109,                0.81197,                   0.75,                0.77112,                0.65301,                  1.381,                 1.6973,                0.02268,                0.61657,                 1.2422,               0.003664,               0.003664,               0.003664
                    130,                0.74725,                0.59605,                0.15277,                0.43581,                0.89465,                0.93893,                  0.875,                0.94575,                0.59175,                0.81193,                   0.75,                0.78917,                0.67535,                 1.3844,                 1.7412,                0.02153,                0.61962,                 1.2564,              0.0036145,              0.0036145,              0.0036145
                    131,                0.73216,                0.51904,                0.11006,                0.43111,                0.88003,                0.91642,                  0.875,                0.90952,                0.55117,                0.81094,                  0.775,                 0.7739,                0.63821,                 1.3919,                 1.7568,                0.02236,                0.61809,                 1.2393,               0.003565,               0.003565,               0.003565
                    132,                0.72198,                0.62986,                0.13841,                0.42973,                0.86738,                0.91642,                  0.875,                0.90952,                0.55117,                0.81094,                  0.775,                 0.7739,                0.63821,                 1.3919,                 1.7568,                0.02236,                0.61809,                 1.2393,              0.0035155,              0.0035155,              0.0035155
                    133,                0.67422,                0.53233,                0.10115,                0.40455,                0.85872,                 0.9325,                  0.875,                0.90547,                0.55345,                0.78084,                0.71276,                0.74469,                0.63372,                 1.4016,                 1.7505,                0.02254,                0.61064,                 1.2545,               0.003466,               0.003466,               0.003466
                    134,                0.70176,                0.60374,                 0.1054,                 0.4266,                0.86728,                0.94354,                  0.875,                 0.9085,                 0.5694,                0.75425,                0.76743,                0.74536,                0.64389,                 1.3705,                 1.7078,                0.02205,                0.60976,                 1.2342,              0.0034165,              0.0034165,              0.0034165
                    135,                0.73751,                0.59985,                0.21229,                 0.4364,                0.89526,                0.94154,                  0.875,                0.91754,                0.57173,                0.77997,                  0.725,                0.75897,                0.66138,                 1.3905,                 1.7361,                0.02183,                0.59908,                 1.2511,               0.003367,               0.003367,               0.003367
                    136,                0.71412,                0.56134,                0.22498,                 0.4329,                0.87993,                0.94154,                  0.875,                0.91754,                0.57173,                0.77997,                  0.725,                0.75897,                0.66138,                 1.3905,                 1.7361,                0.02183,                0.59908,                 1.2511,              0.0033175,              0.0033175,              0.0033175
                    137,                0.72443,                0.51494,                0.15145,                0.43267,                 0.8651,                0.97363,                0.92326,                0.95484,                0.56996,                0.81556,                0.77387,                0.77988,                 0.6814,                 1.4286,                 1.7046,                0.02082,                0.62228,                 1.2948,               0.003268,               0.003268,               0.003268
                    138,                0.73005,                0.64594,                0.15242,                0.43015,                0.89067,                      1,                0.94608,                0.98104,                0.59225,                0.84151,                0.79651,                0.84064,                 0.6944,                 1.3923,                 1.6479,                0.02184,                0.60455,                 1.2595,              0.0032185,              0.0032185,              0.0032185
                    139,                0.68775,                0.53835,                0.13427,                0.41364,                0.87757,                      1,                0.94621,                0.96827,                0.59234,                0.84149,                0.79639,                0.83562,                0.70364,                   1.38,                 1.6248,                 0.0216,                0.60502,                 1.2646,               0.003169,               0.003169,               0.003169
                    140,                0.71649,                0.49783,                0.22449,                0.41758,                0.87666,                      1,                0.94621,                0.96827,                0.59234,                0.84149,                0.79639,                0.83562,                0.70364,                   1.38,                 1.6248,                 0.0216,                0.60502,                 1.2646,              0.0031195,              0.0031195,              0.0031195
                    141,                0.64662,                0.56509,                0.11243,                0.38457,                0.85596,                      1,                0.94662,                0.96692,                0.57858,                0.81515,                0.77177,                0.77915,                0.69185,                 1.4118,                 1.6686,                0.02022,                0.61505,                 1.2921,                0.00307,                0.00307,                0.00307
                    142,                 0.6777,                0.50793,                0.16969,                0.42108,                0.88298,                      1,                0.94727,                0.96651,                0.59515,                0.84171,                0.79771,                 0.8323,                0.67645,                 1.4137,                 1.6491,                0.02077,                0.61246,                 1.2896,              0.0030205,              0.0030205,              0.0030205
                    143,                0.73711,                0.84047,                0.20456,                0.44441,                0.89179,                 0.9698,                    0.9,                0.94547,                0.58197,                0.81493,                    0.8,                0.83107,                  0.671,                 1.4171,                 1.6729,                0.02112,                0.60617,                 1.2888,               0.002971,               0.002971,               0.002971
                    144,                0.72962,                0.56844,                0.20176,                0.42663,                 0.8767,                 0.9698,                    0.9,                0.94547,                0.58197,                0.81493,                    0.8,                0.83107,                  0.671,                 1.4171,                 1.6729,                0.02112,                0.60617,                 1.2888,              0.0029215,              0.0029215,              0.0029215
                    145,                0.68676,                0.48376,                 0.1228,                0.41635,                0.86101,                 0.9472,                0.89706,                0.94243,                0.57133,                0.80394,                   0.75,                 0.8072,                0.67532,                 1.4464,                 1.6526,                0.02045,                0.63182,                 1.3161,               0.002872,               0.002872,               0.002872
                    146,                0.68766,                0.51436,                0.15226,                0.40742,                0.87235,                0.92357,                  0.925,                0.93916,                 0.5818,                0.80418,                   0.75,                0.80986,                0.67577,                 1.4158,                 1.6259,                0.01999,                0.62991,                 1.2968,              0.0028225,              0.0028225,              0.0028225
                    147,                0.67541,                0.53803,                0.14711,                0.41168,                0.86089,                0.92394,                  0.925,                0.93984,                0.57125,                 0.8301,                  0.775,                0.84528,                0.68857,                 1.4417,                 1.6205,                0.02051,                 0.6254,                 1.2995,               0.002773,               0.002773,               0.002773
                    148,                0.71589,                0.61352,                0.16815,                0.42135,                0.86322,                0.92394,                  0.925,                0.93984,                0.57125,                 0.8301,                  0.775,                0.84528,                0.68857,                 1.4417,                 1.6205,                0.02051,                 0.6254,                 1.2995,              0.0027235,              0.0027235,              0.0027235
                    149,                0.67007,                0.68074,                0.14744,                0.41544,                 0.8848,                0.92289,                0.89772,                0.93378,                0.57295,                0.82011,                0.79785,                0.82862,                0.68426,                 1.4419,                 1.6407,                0.02101,                0.61444,                 1.3006,               0.002674,               0.002674,               0.002674
                    150,                0.69771,                0.52613,                0.16107,                0.41406,                0.85013,                0.93608,                  0.875,                0.93832,                 0.5892,                0.83072,                  0.775,                0.83156,                0.69804,                 1.4015,                 1.6739,                0.02057,                0.60381,                 1.2871,              0.0026245,              0.0026245,              0.0026245
                    151,                 0.6619,                0.52735,                0.15182,                0.40452,                0.84951,                0.94843,                0.91966,                0.95862,                0.58883,                0.81959,                0.79511,                0.83717,                0.68919,                  1.378,                 1.6229,                0.02078,                0.60082,                 1.2858,               0.002575,               0.002575,               0.002575
                    152,                0.66339,                0.49996,                0.13473,                0.41962,                0.85089,                0.94843,                0.91966,                0.95862,                0.58883,                0.81959,                0.79511,                0.83717,                0.68919,                  1.378,                 1.6229,                0.02078,                0.60082,                 1.2858,              0.0025255,              0.0025255,              0.0025255
                    153,                0.67932,                0.52121,                0.17836,                0.40563,                0.87758,                0.94863,                0.92334,                0.94587,                0.59304,                0.82039,                0.79937,                0.84163,                0.69007,                 1.4007,                 1.6363,                0.02088,                0.61046,                 1.3016,               0.002476,               0.002476,               0.002476
                    154,                0.71283,                0.53474,                0.19191,                0.41341,                0.88561,                0.94856,                0.92203,                0.95901,                 0.5965,                0.79455,                 0.7735,                0.81846,                0.69113,                 1.3555,                 1.6272,                0.02073,                0.61353,                 1.2751,              0.0024265,              0.0024265,              0.0024265
                    155,                0.66289,                0.49467,                0.14832,                0.39261,                0.85517,                0.97429,                0.94739,                0.96521,                0.60483,                0.79465,                0.77397,                0.81684,                0.69226,                 1.3626,                 1.6215,                0.02128,                0.60136,                 1.2786,               0.002377,               0.002377,               0.002377
                    156,                0.64663,                0.52839,                0.11419,                0.38583,                0.85843,                0.97429,                0.94739,                0.96521,                0.60483,                0.79465,                0.77397,                0.81684,                0.69226,                 1.3626,                 1.6215,                0.02128,                0.60136,                 1.2786,              0.0023275,              0.0023275,              0.0023275
                    157,                0.65731,                0.50371,                0.18205,                0.39952,                0.87028,                      1,                0.94677,                0.96651,                0.60304,                0.81545,                0.77327,                 0.8089,                0.69808,                 1.3462,                 1.6153,                0.02221,                0.60594,                  1.268,               0.002278,               0.002278,               0.002278
                    158,                0.67521,                0.60582,                0.15062,                0.39516,                0.86614,                      1,                0.94759,                0.96692,                0.60169,                0.81558,                0.77396,                0.81233,                0.70127,                 1.3471,                 1.6146,                0.02203,                0.59465,                 1.2661,              0.0022285,              0.0022285,              0.0022285
                    159,                0.68163,                0.48253,                0.15971,                 0.3972,                0.88035,                      1,                0.94779,                0.96573,                0.61919,                0.81564,                0.77425,                0.81859,                 0.6924,                 1.3377,                  1.598,                0.02222,                0.58244,                 1.2655,               0.002179,               0.002179,               0.002179
                    160,                0.66668,                0.48321,                0.17296,                0.39487,                0.86569,                      1,                0.94779,                0.96573,                0.61919,                0.81564,                0.77425,                0.81859,                 0.6924,                 1.3377,                  1.598,                0.02222,                0.58244,                 1.2655,              0.0021295,              0.0021295,              0.0021295
                    161,                0.64957,                0.47656,                0.13583,                0.39009,                0.85188,                      1,                0.94594,                0.97995,                0.61169,                0.84163,                0.79721,                0.84575,                0.70564,                 1.3757,                 1.6011,                0.02164,                0.58377,                 1.2914,                0.00208,                0.00208,                0.00208
                    162,                 0.6701,                0.52613,                0.17739,                0.39911,                0.88885,                0.91789,                    0.9,                0.94676,                0.60687,                0.81494,                    0.8,                0.85079,                0.70624,                 1.3673,                 1.5983,                0.02088,                0.58931,                 1.2926,              0.0020305,              0.0020305,              0.0020305
                    163,                0.66683,                0.39957,                0.14251,                0.41936,                0.87083,                0.93302,                  0.875,                0.94647,                0.58722,                0.79989,                0.79948,                0.85556,                0.70281,                 1.3631,                 1.6236,                0.02116,                 0.6066,                 1.2892,               0.001981,               0.001981,               0.001981
                    164,                0.67316,                0.59446,                0.19282,                0.41419,                0.87932,                0.93302,                  0.875,                0.94647,                0.58722,                0.79989,                0.79948,                0.85556,                0.70281,                 1.3631,                 1.6236,                0.02116,                 0.6066,                 1.2892,              0.0019315,              0.0019315,              0.0019315
                    165,                0.66455,                0.54299,                0.14397,                0.40419,                0.88039,                 0.9165,                  0.875,                0.94276,                0.58583,                 0.8468,                  0.725,                0.86059,                0.70524,                 1.3691,                 1.6139,                0.02157,                0.61966,                 1.2868,               0.001882,               0.001882,               0.001882
                    166,                0.66114,                0.40924,                0.14065,                0.39824,                0.85553,                0.91797,                  0.875,                   0.93,                0.59709,                0.85454,                0.73451,                0.86006,                0.71077,                 1.3994,                 1.6217,                0.02132,                0.62465,                 1.3034,              0.0018325,              0.0018325,              0.0018325
                    167,                0.62055,                0.36619,                0.12613,                0.38232,                0.85683,                0.94247,                  0.875,                0.94502,                0.59159,                0.83417,                0.75465,                0.85766,                 0.7125,                 1.4047,                 1.6271,                0.02186,                0.62106,                  1.298,               0.001783,               0.001783,               0.001783
                    168,                0.69101,                0.60141,                0.17223,                0.41096,                0.86683,                0.94247,                  0.875,                0.94502,                0.59159,                0.83417,                0.75465,                0.85766,                 0.7125,                 1.4047,                 1.6271,                0.02186,                0.62106,                  1.298,              0.0017335,              0.0017335,              0.0017335
                    169,                0.67772,                0.54826,                0.16685,                0.40436,                0.85705,                 0.9062,                  0.975,                0.97105,                0.60146,                 0.8155,                  0.775,                0.85983,                0.71395,                 1.3831,                 1.6227,                0.02227,                0.61519,                 1.2878,               0.001684,               0.001684,               0.001684
                    170,                0.69529,                0.55537,                0.18254,                0.41097,                0.90819,                0.96189,                    0.9,                0.97031,                0.60034,                0.82783,                  0.775,                0.85942,                0.71574,                 1.3668,                 1.6329,                0.02232,                0.61845,                 1.2844,              0.0016345,              0.0016345,              0.0016345
                    171,                0.67368,                0.52559,                0.14983,                0.40555,                0.85344,                      1,                0.94555,                0.98104,                0.61629,                0.86786,                0.82107,                0.87096,                0.72182,                 1.3669,                 1.6344,                0.02236,                0.60777,                 1.2913,               0.001585,               0.001585,               0.001585
                    172,                0.64744,                0.49843,                0.13427,                0.40733,                0.87553,                      1,                0.94555,                0.98104,                0.61629,                0.86786,                0.82107,                0.87096,                0.72182,                 1.3669,                 1.6344,                0.02236,                0.60777,                 1.2913,              0.0015355,              0.0015355,              0.0015355
                    173,                0.60387,                0.50901,                0.13542,                0.37955,                0.84159,                      1,                0.94651,                0.96611,                 0.6106,                0.86805,                0.82236,                0.87001,                0.71291,                 1.3605,                 1.6419,                0.02283,                0.60448,                 1.2915,               0.001486,               0.001486,               0.001486
                    174,                0.66726,                0.41267,                0.16019,                0.39504,                0.86538,                      1,                0.94823,                0.96573,                0.61318,                0.86831,                0.82422,                0.87844,                 0.7228,                  1.366,                 1.6335,                0.02278,                0.59835,                  1.294,              0.0014365,              0.0014365,              0.0014365
                    175,                0.62464,                0.45851,                0.12384,                0.38552,                0.84845,                0.99997,                   0.95,                0.96611,                0.61548,                0.84087,                    0.8,                0.85339,                0.71652,                  1.361,                 1.6375,                0.02288,                0.59132,                 1.2905,               0.001387,               0.001387,               0.001387
                    176,                0.63459,                0.47019,                0.12077,                0.38474,                0.85808,                0.99997,                   0.95,                0.96611,                0.61548,                0.84087,                    0.8,                0.85339,                0.71652,                  1.361,                 1.6375,                0.02288,                0.59132,                 1.2905,              0.0013375,              0.0013375,              0.0013375
                    177,                0.60719,                0.40178,                0.12207,                0.38143,                 0.8627,                      1,                0.94921,                0.96573,                0.61318,                 0.8417,                    0.8,                0.85135,                0.71191,                 1.3592,                 1.6392,                0.02284,                0.58893,                 1.2874,               0.001288,               0.001288,               0.001288
                    178,                0.61007,                0.56014,                0.16467,                0.38249,                0.86859,                      1,                0.94844,                0.96536,                0.62171,                0.81571,                0.77462,                0.82192,                 0.7115,                 1.3394,                 1.6397,                0.02265,                0.58853,                 1.2716,              0.0012385,              0.0012385,              0.0012385
                    179,                0.70936,                0.54571,                0.19074,                0.41575,                0.90508,                      1,                0.94611,                0.96611,                0.62409,                0.81515,                 0.7718,                0.81587,                0.71279,                 1.3285,                 1.6387,                0.02243,                0.59322,                 1.2609,               0.001189,               0.001189,               0.001189
                    180,                0.62818,                0.51099,                0.17059,                0.39017,                0.88148,                      1,                0.94611,                0.96611,                0.62409,                0.81515,                 0.7718,                0.81587,                0.71279,                 1.3285,                 1.6387,                0.02243,                0.59322,                 1.2609,              0.0011395,              0.0011395,              0.0011395
                    181,                0.62007,                0.57199,                0.15014,                0.38074,                0.84786,                0.97357,                0.92097,                0.94663,                 0.6321,                0.84147,                0.79629,                0.84398,                0.70764,                 1.3127,                 1.6365,                 0.0222,                0.58242,                 1.2508,                0.00109,                0.00109,                0.00109
                    182,                0.61437,                0.43421,                0.11433,                0.37728,                0.84532,                0.96838,                    0.9,                0.94364,                0.62362,                0.83633,                  0.775,                0.84046,                0.71432,                 1.3252,                 1.6405,                0.02182,                0.58985,                 1.2563,              0.0010405,              0.0010405,              0.0010405
                    183,                0.62564,                0.37275,                0.15103,                0.38309,                 0.8564,                0.96819,                    0.9,                0.94499,                0.61726,                0.83647,                  0.775,                0.84249,                0.71587,                 1.3269,                 1.6379,                0.02177,                0.59447,                  1.255,               0.000991,               0.000991,               0.000991
                    184,                 0.6555,                0.46216,                0.18805,                0.40509,                0.86799,                0.96819,                    0.9,                0.94499,                0.61726,                0.83647,                  0.775,                0.84249,                0.71587,                 1.3269,                 1.6379,                0.02177,                0.59447,                  1.255,              0.0009415,              0.0009415,              0.0009415
                    185,                0.64685,                0.42459,                0.17688,                0.38863,                0.87086,                0.96855,                    0.9,                0.94499,                0.62277,                0.83658,                  0.775,                0.84219,                0.71853,                 1.3269,                 1.6272,                0.02175,                0.59619,                 1.2563,               0.000892,               0.000892,               0.000892
                    186,                0.62357,                0.45168,                 0.1444,                0.37362,                0.85062,                0.96824,                    0.9,                0.94452,                 0.6222,                0.83661,                  0.775,                0.84026,                0.71172,                 1.3326,                 1.6266,                0.02157,                0.59844,                 1.2621,              0.0008425,              0.0008425,              0.0008425
